seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
327.0,60.0,3.0,38.0,3.0,84.0,0.006712707923725247,2534.4796907168347,84.0,0.10653680097311735,109.0,0.0008555548265576363,84.0,0.0021944171749055386,0.0,29.761904761904763,0.0,0.06300834887485574,7.846028933918978,2.648443304412331e-06,2.0
327.0,60.0,3.0,38.0,3.0,84.0,0.006712707923725247,2534.4796907168347,84.0,0.3036349599715322,103.0,0.0017159741837531328,84.0,0.004169062944129109,0.0,22.61904761904762,0.0,0.022107822907989936,3.91189330660173,2.6482373683489906e-06,5.0
328.0,40.0,2.0,32.0,1.0,56.0,0.0019111118745058775,2534.4796907168347,56.0,0.015898744110018015,71.0,0.0004491009749472141,56.0,0.000754551962018013,0.0,26.785714285714285,0.0,0.12020521000156609,4.255416890890747,7.540403236260305e-07,2.0
328.0,40.0,2.0,32.0,1.0,56.0,0.0019111118745058775,2534.4796907168347,56.0,0.0006706169806420803,56.0,0.0006433769594877958,56.0,0.0005807720590382814,0.0,0.0,0.0,2.8497815141455094,2.9704387860382018,7.540448541886199e-07,5.0
329.0,80.0,4.0,29.0,6.0,112.0,0.07723149401135743,2534.4796907168347,112.0,0.28247715602628887,139.0,0.0015608270186930895,112.0,0.004407329950481653,0.0,24.107142857142858,0.0,0.27340792826507304,49.48113601725375,3.046893116452384e-05,2.0
329.0,80.0,4.0,29.0,6.0,112.0,0.07723149401135743,2534.4796907168347,112.0,0.8058017860166728,137.0,0.003338810056447983,112.0,0.008498770883306861,0.0,22.321428571428573,0.0,0.09584428249177326,23.131442851085907,3.0462641875930887e-05,5.0
330.0,60.0,3.0,48.0,1.0,84.0,0.0028306369204074144,2534.4796907168347,84.0,0.0648186570033431,109.0,0.00044411211274564266,84.0,0.001125061186030507,0.0,29.761904761904763,0.0,0.043670095174317185,6.373698980889115,1.1168227308451279e-06,2.0
330.0,60.0,3.0,48.0,1.0,84.0,0.0028306369204074144,2534.4796907168347,84.0,0.016030204016715288,96.0,0.0009504710324108601,84.0,0.0011503819841891527,0.0,14.285714285714285,0.0,0.17658146567915195,2.978141178303491,1.116844229422872e-06,5.0
331.0,40.0,2.0,24.0,4.0,56.0,0.0055300050880759954,2534.4796907168347,56.0,0.09491443797014654,75.0,0.0008246649522334337,56.0,0.00153696583583951,0.0,33.92857142857143,0.0,0.05826305466630218,6.705759803540972,2.181827702695789e-06,2.0
331.0,40.0,2.0,24.0,4.0,56.0,0.0055300050880759954,2534.4796907168347,56.0,0.2149940801318735,72.0,0.0012646028771996498,56.0,0.054058347130194306,0.0,28.57142857142857,0.0,0.025721662125226846,4.37291831908662,2.181724339915503e-06,5.0
332.0,60.0,3.0,23.0,6.0,84.0,0.017559761879965663,2534.4796907168347,84.0,0.18485283618792892,109.0,0.0012088790535926819,84.0,0.003197978949174285,0.0,29.761904761904763,0.0,0.09499319697812857,14.525656497876772,6.927844524684467e-06,2.0
332.0,60.0,3.0,23.0,6.0,84.0,0.017559761879965663,2534.4796907168347,84.0,0.4345258150715381,103.0,0.0024173581041395664,84.0,0.011652689892798662,0.0,22.61904761904762,0.0,0.040411320273514045,7.264030037542112,6.9271621759215626e-06,5.0
333.0,40.0,2.0,31.0,2.0,56.0,0.002937793033197522,2534.4796907168347,56.0,0.06994881690479815,75.0,0.0004034510347992182,56.0,0.0012960219755768776,0.0,33.92857142857143,0.0,0.04199918116121852,7.281659432747637,1.1590986372387499e-06,2.0
333.0,40.0,2.0,31.0,2.0,56.0,0.002937793033197522,2534.4796907168347,56.0,0.08820643811486661,66.0,0.0010271139908581972,56.0,0.0016492931172251701,0.0,17.857142857142858,0.0,0.033305879887948635,2.8602404984697674,1.1590902877351175e-06,5.0
334.0,60.0,3.0,32.0,5.0,84.0,0.012231259141117334,2534.4796907168347,84.0,0.17415095982141793,109.0,0.0010814070701599121,84.0,0.0025432370603084564,0.0,29.761904761904763,0.0,0.07023365908324483,11.310504137270573,4.825613241540881e-06,2.0
