instance_seed,category,N,M,D,K,assign_alpha,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,93.0,19;84;75;22;54,3;2;2;3;3,1052.0,92.0,0.307074389886111,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,91.0,19;84;75;22;54,3;2;2;3;3,1072.0,91.0,0.25309502403251827,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,90.0,19;84;75;22;54,3;2;2;3;3,1072.0,90.0,0.24556165025569499,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,89.0,19;84;75;22;54,3;2;2;3;3,1072.0,89.0,0.22353337495587766,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,88.0,19;84;75;22;54,3;2;2;3;3,1076.0,88.0,0.21274301200173795,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,87.0,19;84;75;22;54,3;2;2;3;3,1080.0,87.0,0.19419045886024833,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,86.0,19;84;75;22;54,3;2;2;3;3,1088.0,86.0,0.14800228900276124,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,85.0,19;84;75;22;54,3;2;2;3;3,1096.0,85.0,0.14674581540748477,guided,50.0,2.0
3911968.0,medium,35.0,5.0,7.0,140.0,1.2,84.0,19;84;75;22;54,3;2;2;3;3,1104.0,84.0,0.09688999829813838,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,140.0,83;111;22;61;22,1;1;2;2;2,656.0,140.0,0.9140683789737523,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,139.0,83;111;22;61;22,1;1;2;2;2,656.0,139.0,0.8954001099336892,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,138.0,83;111;22;61;22,1;1;2;2;2,656.0,138.0,0.8725605790968984,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,137.0,83;111;22;61;22,1;1;2;2;2,654.0,132.0,0.8373620719648898,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,131.0,83;111;22;61;22,1;1;2;2;2,666.0,131.0,0.922639282187447,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,130.0,83;111;22;61;22,1;1;2;2;2,668.0,130.0,0.8674044937361032,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,129.0,83;111;22;61;22,1;1;2;2;2,670.0,129.0,0.8315765298902988,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,128.0,83;111;22;61;22,1;1;2;2;2,670.0,128.0,0.8063430222682655,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,127.0,83;111;22;61;22,1;1;2;2;2,672.0,127.0,0.7961068681906909,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,126.0,83;111;22;61;22,1;1;2;2;2,672.0,126.0,0.7786148295272142,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,125.0,83;111;22;61;22,1;1;2;2;2,672.0,125.0,0.7541168935131282,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,124.0,83;111;22;61;22,1;1;2;2;2,672.0,124.0,0.7506908876821399,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,123.0,83;111;22;61;22,1;1;2;2;2,676.0,123.0,0.7079217149876058,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,122.0,83;111;22;61;22,1;1;2;2;2,676.0,122.0,0.6944296683650464,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,121.0,83;111;22;61;22,1;1;2;2;2,676.0,121.0,0.6687609555665404,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,120.0,83;111;22;61;22,1;1;2;2;2,680.0,120.0,0.6169650591909885,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,119.0,83;111;22;61;22,1;1;2;2;2,682.0,119.0,0.5968698470387608,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,118.0,83;111;22;61;22,1;1;2;2;2,684.0,118.0,0.5926125298719853,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,117.0,83;111;22;61;22,1;1;2;2;2,686.0,117.0,0.5948683894239366,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,116.0,83;111;22;61;22,1;1;2;2;2,688.0,116.0,0.5514332531020045,guided,50.0,2.0
1629987.0,medium,43.0,5.0,7.0,140.0,1.2,115.0,83;111;22;61;22,1;1;2;2;2,688.0,115.0,0.5598455062136054,guided,50.0,2.0
