c_max,c_mean,c_min,c_p10,c_p50,c_p90,c_std,cand_count,cand_d,cand_frac,candidate_d,delta_lb,depth,gcd_remaining,instance_id,is_best,label_rank,lb_child,lb_parent,prefix_len,prefix_total_p,query_id,ratio_d_to_prefix,ratio_d_to_rem_mean,ratio_rem_to_T,rem_count_d1,rem_count_d12,rem_count_d16,rem_count_d2,rem_count_d3,rem_count_d4,rem_count_d6,rem_count_d8,remaining_count,remaining_total_p,unique_d_count,w_argmin,w_gap2,w_mean,w_min,w_min2,w_min_per_unit,w_p10,w_p50,w_p90,w_std,walk_id
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,16.0,0.0,16.0,2.289245455028812,3.0,1.0,0.0,0.0,3.0,21.49623577148902,19.206990316460207,3.0,8.0,3.0,2.0,4.363636363636364,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,4.0,1.0,0.11506733017785109,12.02505152284218,7.870169829332447,7.985237159510298,0.49188561433327793,9.503274217992708,12.539941962572428,13.602678644118438,1.578585359545711,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,19.206990316460207,19.206990316460207,4.0,9.0,4.0,0.2222222222222222,0.5,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,3.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.1637681494831682,4.0,1.0,0.0,0.0,1.0,19.370758465943375,19.206990316460207,4.0,9.0,4.0,0.3333333333333333,0.75,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,3.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,16.0,0.0,16.0,2.5462039263646616,4.0,1.0,0.0,0.0,2.0,21.75319424282487,19.206990316460207,4.0,9.0,4.0,1.7777777777777777,4.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,3.0,1.0,0.11506733017785109,12.02505152284218,7.870169829332447,7.985237159510298,0.49188561433327793,9.503274217992708,12.539941962572428,13.602678644118438,1.578585359545711,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,19.206990316460207,19.206990316460207,5.0,11.0,5.0,0.18181818181818182,0.4666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,3.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.26127933207892795,5.0,1.0,0.0,0.0,1.0,19.468269648539135,19.206990316460207,5.0,11.0,5.0,0.2727272727272727,0.7000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,3.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,16.0,0.0,16.0,2.1422405380168534,5.0,1.0,0.0,0.0,2.0,21.34923085447706,19.206990316460207,5.0,11.0,5.0,1.4545454545454546,3.7333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,3.0,1.0,0.11506733017785109,12.02505152284218,7.870169829332447,7.985237159510298,0.49188561433327793,9.503274217992708,12.539941962572428,13.602678644118438,1.578585359545711,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.280557353443033,7.0,1.0,0.0,1.0,0.0,19.48754766990324,19.206990316460207,7.0,16.0,7.0,0.125,0.4,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,3.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,1.6732964514422761,7.0,1.0,0.0,0.0,1.0,20.880286767902483,19.206990316460207,7.0,16.0,7.0,0.1875,0.6,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,3.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,0.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,16.0,0.0,16.0,2.9721960111662256,7.0,1.0,0.0,0.0,2.0,22.179186327626432,19.206990316460207,7.0,16.0,7.0,1.0,3.2,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,3.0,1.0,0.11506733017785109,12.02505152284218,7.870169829332447,7.985237159510298,0.49188561433327793,9.503274217992708,12.539941962572428,13.602678644118438,1.578585359545711,0.0
