seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
323.0,80.0,4.0,31.0,6.0,112.0,0.05007182201370597,249.55075294501148,112.0,0.052969680866226554,137.0,0.002592935925349593,112.0,0.007397704059258103,0.0,22.321428571428573,0.0,0.9452921217358464,19.310859757151547,0.00020060526937235176,5.0
324.0,60.0,3.0,27.0,5.0,84.0,0.014085024129599333,249.55075294501148,84.0,0.01575021189637482,109.0,0.0008011788595467806,84.0,0.0023296938743442297,0.0,29.761904761904763,0.0,0.8942752149792499,17.58037417208824,5.6437959227019235e-05,2.0
324.0,60.0,3.0,27.0,5.0,84.0,0.014085024129599333,249.55075294501148,84.0,0.02951883594505489,103.0,0.0017937219236046076,84.0,0.0048537051770836115,0.0,22.61904761904762,0.0,0.4771537792281715,7.852401168902762,5.643484570752057e-05,5.0
325.0,40.0,2.0,26.0,3.0,56.0,0.00414386996999383,249.55075294501148,56.0,0.005990659119561315,75.0,0.000380918150767684,56.0,0.001099922927096486,0.0,33.92857142857143,0.0,0.6917218768904477,10.878636162762197,1.6604920829417466e-05,2.0
325.0,40.0,2.0,26.0,3.0,56.0,0.00414386996999383,249.55075294501148,56.0,0.011667805956676602,71.0,0.0008181750308722258,56.0,0.002325742971152067,0.0,26.785714285714285,0.0,0.3551541725479765,5.064771978651322,1.6604543093965615e-05,5.0
326.0,40.0,2.0,20.0,5.0,56.0,0.00601679808460176,249.55075294501148,56.0,0.008426900953054428,75.0,0.0005604459438472986,56.0,0.0013861479237675667,0.0,33.92857142857143,0.0,0.7139989087472188,10.735733125835809,2.4109704513035782e-05,2.0
326.0,40.0,2.0,20.0,5.0,56.0,0.00601679808460176,249.55075294501148,56.0,0.015532816993072629,73.0,0.0010961000807583332,56.0,0.0027836989611387253,0.0,30.357142857142854,0.0,0.38736039234127007,5.489278023261396,2.4109018035952166e-05,5.0
327.0,60.0,3.0,38.0,3.0,84.0,0.006384236039593816,249.55075294501148,84.0,0.00906439102254808,109.0,0.0006644860841333866,84.0,0.0017311149276793003,0.0,29.761904761904763,0.0,0.7043204583421812,9.60777989492443,2.5581987147383578e-05,2.0
327.0,60.0,3.0,38.0,3.0,84.0,0.006384236039593816,249.55075294501148,84.0,0.01827313588000834,103.0,0.0013715049717575312,84.0,0.003503961954265833,0.0,22.61904761904762,0.0,0.34937823926425604,4.65491279365372,2.5581043208160484e-05,5.0
328.0,40.0,2.0,32.0,1.0,56.0,0.001706632087007165,249.55075294501148,56.0,0.002414426999166608,71.0,0.0003324318677186966,56.0,0.0005839660298079252,0.0,26.785714285714285,0.0,0.7068476651380415,5.133780039557804,6.838751457171756e-06,2.0
328.0,40.0,2.0,32.0,1.0,56.0,0.001706632087007165,249.55075294501148,56.0,0.000560839893296361,56.0,0.0005511168856173754,56.0,0.000551881967112422,0.0,0.0,0.0,3.0429933879638273,3.096679001397955,6.838802253223795e-06,5.0
329.0,80.0,4.0,29.0,6.0,112.0,0.038676094030961394,249.55075294501148,112.0,0.025810029124841094,139.0,0.001210847869515419,112.0,0.003649979131296277,0.0,24.107142857142858,0.0,1.4984909100213777,31.941332189352206,0.0001549668509337129,2.0
329.0,80.0,4.0,29.0,6.0,112.0,0.038676094030961394,249.55075294501148,112.0,0.05070707690902054,137.0,0.002575904130935669,112.0,0.007806164911016822,0.0,22.321428571428573,0.0,0.7627356256475731,15.014570444014439,0.0001549513934235993,5.0
330.0,60.0,3.0,48.0,1.0,84.0,0.0025397390127182007,249.55075294501148,84.0,0.003829455003142357,109.0,0.00031927600502967834,84.0,0.0008854300249367952,0.0,29.761904761904763,0.0,0.6632116086059643,7.954681757190362,1.0177088267797129e-05,2.0
330.0,60.0,3.0,48.0,1.0,84.0,0.0025397390127182007,249.55075294501148,84.0,0.002732889959588647,96.0,0.0007460969500243664,84.0,0.0009302059188485146,0.0,14.285714285714285,0.0,0.9293235550181028,3.4040335007873397,1.0177132987025163e-05,5.0
331.0,40.0,2.0,24.0,4.0,56.0,0.005016563925892115,249.55075294501148,56.0,0.008141634985804558,75.0,0.0005462958943098783,56.0,0.0012134299613535404,0.0,33.92857142857143,0.0,0.616161733440372,9.182869536717664,2.0101723620530107e-05,2.0
331.0,40.0,2.0,24.0,4.0,56.0,0.005016563925892115,249.55075294501148,56.0,0.015725126024335623,72.0,0.0009619398042559624,56.0,0.0024610511027276516,0.0,28.57142857142857,0.0,0.3190158169879635,5.215049739803946,2.010111279634365e-05,5.0
332.0,60.0,3.0,23.0,6.0,84.0,0.016465842025354505,249.55075294501148,84.0,0.016982490895316005,109.0,0.000950234942138195,84.0,0.0026150818448513746,0.0,29.761904761904763,0.0,0.9695775564876646,17.328179900755362,6.59774469508027e-05,2.0
332.0,60.0,3.0,23.0,6.0,84.0,0.016465842025354505,249.55075294501148,84.0,0.03175422013737261,103.0,0.0019434429705142975,84.0,0.005272679030895233,0.0,22.61904761904762,0.0,0.5185402744618282,8.472511041060862,6.597354202576004e-05,5.0
333.0,40.0,2.0,31.0,2.0,56.0,0.002692190930247307,249.55075294501148,56.0,0.005117402179166675,75.0,0.00030459719710052013,56.0,0.0010021950583904982,0.0,33.92857142857143,0.0,0.526085469929922,8.838528246071998,1.0787928677060727e-05,2.0
